City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,victorica,-36.2151,-65.4359,13.899999999999977,55,6,4.76,AR,1697720912
294,nyala,12.05,24.8833,35.05000000000001,13,10,3.38,SD,1697720912
295,manado,1.487,124.8455,26.579999999999984,89,20,1.03,ID,1697720740
296,pamandzi,-12.7967,45.2794,31.029999999999973,62,0,4.63,YT,1697720912
297,vilyuchinsk,52.9306,158.4028,7.329999999999984,82,55,2.61,RU,1697720912
298,avarua,-21.2078,-159.775,22.180000000000007,73,75,3.09,CK,1697720913
299,maputo,-25.9653,32.5892,25.970000000000027,65,40,5.66,MZ,1697720913
300,yung shue wan,22.2333,114.1167,26.680000000000007,86,100,7.23,HK,1697720913
301,vernon,50.2581,-119.2691,11.120000000000005,89,27,0.45,CA,1697720913
302,bodo,67.28,14.405,2.8000000000000114,55,0,7.2,NO,1697720913
303,lingyuan,41.24,119.4011,7.149999999999977,36,0,6.37,CN,1697720913
304,kavalerovo,44.2661,135.0572,5.3700000000000045,61,2,2.24,RU,1697720913
305,pangkalanbuun,-2.6833,111.6167,23.329999999999984,97,100,1.01,ID,1697720913
306,tommot,58.9564,126.2925,-7.2099999999999795,95,98,2.32,RU,1697720914
307,bikenibeu village,1.3673,173.1241,26.129999999999995,94,100,6.69,KI,1697720914
308,nuuk,64.1835,-51.7216,-2.509999999999991,59,40,10.29,GL,1697720674
309,beichengqu,40.4394,113.1536,5.480000000000018,42,1,4.4,CN,1697720725
310,novyy urgal,51.0736,132.5642,0.13999999999998636,84,100,2.47,RU,1697720914
311,lingig,8.0389,126.4125,26.680000000000007,82,7,1.24,PH,1697720914
312,guerrero negro,27.9769,-114.0611,20.069999999999993,85,1,3.45,MX,1697720914
313,padang,-0.9492,100.3543,27.180000000000007,91,100,1.18,ID,1697720914
314,fada,9.5667,8.3,30.45999999999998,44,92,2.01,NG,1697720915
315,amga,60.8953,131.9608,-6.529999999999973,92,89,2.68,RU,1697720915
316,howrah,22.5892,88.3103,28.149999999999977,69,20,2.06,IN,1697720915
317,tulun,54.5611,100.5792,3.8500000000000227,92,50,2.51,RU,1697720915
318,cascais,38.6979,-9.4215,19.620000000000005,98,75,15.2,PT,1697720915
319,daru,-9.0763,143.2092,25.329999999999984,90,78,7.08,PG,1697720915
320,arno,60.1167,18.6333,3.3600000000000136,64,65,6.95,SE,1697720915
321,langsa,4.4683,97.9683,24.80000000000001,93,67,0.97,ID,1697720916
322,dwarka,22.2394,68.9678,28.79000000000002,65,0,5.42,IN,1697720916
323,tela,15.7833,-87.45,21.120000000000005,100,75,1.03,HN,1697720916
324,hasaki,35.7333,140.8333,19.370000000000005,69,100,7.33,JP,1697720851
325,lebu,-37.6167,-73.65,12.550000000000011,79,93,4.39,CL,1697720620
326,agnita,45.9667,24.6167,17.99000000000001,37,67,1.78,RO,1697720916
327,llerena,38.2354,-6.0739,18.720000000000027,91,100,13.86,ES,1697720916
328,constantia,44.1833,28.65,21.649999999999977,64,73,10.06,RO,1697720916
329,burang,30.25,81.1667,0.6299999999999955,73,81,2.62,CN,1697720917
330,horta,38.5333,-28.6333,19.94999999999999,65,20,5.81,PT,1697720917
331,leh,34.1667,77.5833,4.899999999999977,39,74,2.69,IN,1697720917
332,takoradi,4.8845,-1.7554,28.879999999999995,69,20,3.64,GH,1697720917
333,rodekro,55.0702,9.3164,10.899999999999977,85,75,8.75,DK,1697720917
334,koundara,12.4833,-13.3,34.610000000000014,47,44,1.87,GN,1697720917
335,hexham,54.9699,-2.104,15.819999999999993,98,100,4.21,GB,1697720917
336,shilin,24.8188,103.3324,18.339999999999975,72,100,1.91,CN,1697720917
337,schwerte,51.45,7.5667,18.680000000000007,79,40,2.06,DE,1697720918
338,mount gambier,-37.8333,140.7667,12.5,62,60,1.92,AU,1697720918
339,sao joao da barra,-21.6403,-41.0511,22.19999999999999,71,92,5.62,BR,1697720891
340,huilong,31.8111,121.655,22.889999999999986,81,42,3.88,CN,1697720918
341,lucheng,31.2336,117.2806,15.310000000000002,75,100,9.47,CN,1697720918
342,tangalle,6.024,80.7911,26.24000000000001,89,100,1.08,LK,1697720918
343,nizhneudinsk,54.9076,99.0276,8.490000000000009,73,11,2.24,RU,1697720919
344,saint-pierre,-21.3393,55.4781,25.970000000000027,78,100,1.54,RE,1697720919
345,baskale,38.0453,44.0172,4.670000000000016,93,100,2.4,TR,1697720919
346,malvan,16.0667,73.4667,28.55000000000001,76,3,2.54,IN,1697720777
347,guasave,25.5667,-108.45,25.149999999999977,92,33,1.64,MX,1697720596
348,san patricio,28.017,-97.5169,21.160000000000025,76,100,2.08,US,1697720919
349,rupert,42.6191,-113.6772,4.1200000000000045,93,0,1.54,US,1697720919
350,chibougamau,49.9168,-74.3659,7.430000000000007,79,100,4.49,CA,1697720919
351,waimea,20.0231,-155.6717,20.230000000000018,93,50,1.34,US,1697720829
352,shanwei,22.782,115.3475,24.939999999999998,88,100,3.17,CN,1697720920
353,qamdo,31.1667,97.2333,1.4800000000000182,50,20,0.35,CN,1697720720
354,rongelap,11.1635,166.8941,28.529999999999973,69,30,7.08,MH,1697720920
355,prince rupert,54.3161,-130.3201,11.199999999999989,93,100,3.09,CA,1697720920
356,verkhneural'sk,53.8769,59.2106,4.839999999999975,64,40,4.34,RU,1697720920
357,priargunsk,50.3691,119.1012,-0.060000000000002274,34,15,3.65,RU,1697720920
358,island harbour,50.724,-1.2758,19.55000000000001,85,51,2.68,GB,1697720921
359,nikolayevsk-on-amure,53.1406,140.73,2.1000000000000227,85,60,6.09,RU,1697720921
360,sisimiut,66.9395,-53.6735,-5.639999999999986,80,100,4.29,GL,1697720921
361,vorgashor,67.5833,63.95,0.2599999999999909,98,100,3.42,RU,1697720921
362,ko pha ngan,9.7578,100.0291,26.430000000000007,74,100,6.06,TH,1697720921
363,oranjemund,-28.55,16.4333,20.189999999999998,73,31,4.99,NA,1697720921
364,luderitz,-26.6481,15.1594,18.54000000000002,70,35,2.67,NA,1697720921
365,russas,-4.9403,-37.9758,33.420000000000016,38,44,3.33,BR,1697720921
366,malakanagiri,18.35,81.9,25.339999999999975,68,1,1.42,IN,1697720922
367,lazaro cardenas,17.9583,-102.2,23.569999999999993,91,100,2.98,MX,1697720723
368,jayapura,-2.5333,140.7,26.810000000000002,84,67,1.17,ID,1697720922
369,yokadouma,3.5167,15.05,29.639999999999986,57,100,1.45,CM,1697720922
370,fort-shevchenko,44.5086,50.263,11.160000000000025,78,100,8.03,KZ,1697720922
371,toliara,-23.35,43.6667,26.930000000000007,65,0,6.35,MG,1697720922
372,turgen,43.4006,77.5933,12.220000000000027,48,44,1.87,KZ,1697720922
373,suntar,62.1444,117.6319,-9.769999999999982,94,21,0.45,RU,1697720923
374,pacific grove,36.6177,-121.9166,20.44999999999999,52,0,2.24,US,1697720625
375,kashgar,39.4547,75.9797,15.009999999999991,25,81,2.6,CN,1697720923
376,hammerfest,70.6634,23.6821,0.39999999999997726,64,75,0.0,NO,1697720923
377,tshikapa,-6.4167,20.8,34.79000000000002,37,23,1.26,CD,1697720923
378,dunedin,-45.8742,170.5036,10.600000000000023,88,85,2.69,NZ,1697720923
379,porto novo,6.4965,2.6036,30.94999999999999,63,57,4.07,BJ,1697720923
380,san carlos centro,-31.7286,-61.0919,20.180000000000007,56,4,2.67,AR,1697720924
381,sao jose da coroa grande,-8.8978,-35.1478,27.879999999999995,65,35,3.17,BR,1697720924
382,tofol,5.3248,163.0078,28.49000000000001,75,100,3.91,FM,1697720924
383,ruma,45.0081,19.8222,23.230000000000018,31,99,5.09,RS,1697720924
384,villa gesell,-37.2639,-56.973,15.230000000000018,64,90,3.97,AR,1697720924
385,inderbor,48.55,51.7833,9.439999999999998,59,100,4.75,KZ,1697720924
386,betio village,1.358,172.9211,26.170000000000016,72,100,9.54,KI,1697720924
387,namibe,-15.1961,12.1522,23.689999999999998,57,75,7.38,AO,1697720924
388,arkhangel'sk,64.5401,40.5433,4.110000000000014,78,97,3.67,RU,1697720925
389,berwick-upon-tweed,55.7833,-2.0,13.720000000000027,97,100,11.44,GB,1697720925
390,aldan,58.6031,125.3894,-9.740000000000009,96,100,1.79,RU,1697720925
391,dongola,19.1667,30.4833,36.50999999999999,12,8,5.59,SD,1697720925
392,smithers,54.7804,-127.1743,6.439999999999998,96,100,0.85,CA,1697720925
393,leer,53.2316,7.461,10.70999999999998,97,100,0.45,DE,1697720925
394,alenquer,-1.9417,-54.7383,32.05000000000001,51,47,2.14,BR,1697720925
395,alo,7.4178,6.7371,30.029999999999973,73,96,1.64,NG,1697720926
396,international falls,48.6011,-93.411,10.25,87,100,2.57,US,1697720926
397,flin flon,54.7682,-101.865,6.660000000000025,90,100,2.38,CA,1697720926
398,lensk,60.7253,114.9278,-1.1200000000000045,80,94,3.58,RU,1697720926
399,riachao das neves,-11.7461,-44.91,33.889999999999986,23,99,3.32,BR,1697720926
400,antonio enes,-16.2325,39.9086,28.75999999999999,64,87,5.21,MZ,1697720926
401,margate,51.3813,1.3862,18.980000000000018,82,100,2.24,GB,1697720926
402,altinyayla,39.2725,36.751,11.860000000000014,62,95,0.65,TR,1697720927
403,turkmenbasy,40.0222,52.9552,20.529999999999973,49,85,3.31,TM,1697720927
404,kaoma,-14.7833,24.8,36.93000000000001,14,87,3.37,ZM,1697720927
405,shingu,33.7333,135.9833,17.95999999999998,86,0,2.55,JP,1697720927
406,hennenman,-27.9765,27.0242,28.430000000000007,16,0,1.12,ZA,1697720927
407,jinchang,38.4953,102.1739,9.75,35,0,2.43,CN,1697720927
408,newman,37.3138,-121.0208,16.420000000000016,65,0,0.84,US,1697720927
409,chiknayakanhalli,13.4172,76.6228,25.50999999999999,48,68,3.75,IN,1697720836
410,dalby,-27.1833,151.2667,15.970000000000027,72,0,6.12,AU,1697720928
411,massawa,15.6097,39.45,33.45999999999998,50,4,4.7,ER,1697720928
412,aitape,-3.1374,142.3475,26.230000000000018,83,65,0.94,PG,1697720928
413,lodja,-3.4833,23.4333,27.370000000000005,74,91,1.77,CD,1697720928
414,hassi messaoud,31.6804,6.0729,35.639999999999986,11,0,5.73,DZ,1697720928
415,hadibu,12.65,54.0333,28.99000000000001,71,77,2.57,YE,1697720928
416,pacasmayo,-7.4006,-79.5714,19.879999999999995,86,43,3.56,PE,1697720929
417,fellsmere,27.7678,-80.6014,24.579999999999984,77,0,0.45,US,1697720929
418,kudahuvadhoo,2.6708,72.8944,28.069999999999993,74,86,4.58,MV,1697720929
419,zeya,53.75,127.2667,-1.25,53,94,4.6,RU,1697720929
420,patacamaya,-17.2333,-67.9167,11.410000000000025,55,29,2.87,BO,1697720929
421,makokou,0.5738,12.8642,23.470000000000027,90,100,1.7,GA,1697720929
422,reggane,26.7158,0.1714,37.920000000000016,10,5,4.49,DZ,1697720929
423,mahina,-17.5065,-149.489,25.00999999999999,88,75,2.06,PF,1697720930
424,malvik,63.4333,10.6833,3.2099999999999795,54,0,6.17,NO,1697720930
425,east london,-33.0153,27.9116,22.70999999999998,68,18,6.55,ZA,1697720930
426,belleville,44.1788,-77.3705,12.370000000000005,89,100,0.45,CA,1697720835
427,salinopolis,-0.6136,-47.3561,29.720000000000027,69,51,5.75,BR,1697720930
428,levuka,50.1834,-105.4011,9.5,60,5,2.72,CA,1697720930
429,parkano,62.0167,23.0167,1.4399999999999977,68,99,4.69,FI,1697720930
430,colonia,50.9333,6.95,18.45999999999998,79,20,4.63,DE,1697720844
431,rio grande,-32.035,-52.0986,21.20999999999998,64,0,7.56,BR,1697720848
432,vikhorevka,56.1201,101.1636,4.990000000000009,90,50,1.72,RU,1697720931
433,kavieng,-2.5744,150.7967,27.670000000000016,75,8,0.48,PG,1697720931
434,labytnangi,66.6572,66.4183,0.9300000000000068,99,100,3.3,RU,1697720931
435,argo,37.6333,22.7333,21.69999999999999,61,16,2.54,GR,1697720931
436,mersa matruh,31.3525,27.2453,27.04000000000002,37,0,4.1,EG,1697720931
437,tamanrasset,22.785,5.5228,32.10000000000002,12,0,3.09,DZ,1697720931
438,dazhou,31.2159,107.5009,13.680000000000007,87,70,1.2,CN,1697720931
439,bubaque,11.2833,-15.8333,28.649999999999977,74,28,2.09,GW,1697720932
440,kolonia town,6.964,158.206,26.149999999999977,94,40,1.54,FM,1697720932
441,ketchikan,55.3422,-131.6461,11.410000000000025,93,100,4.63,US,1697720932
442,nushki,29.5542,66.0215,26.689999999999998,23,6,2.08,PK,1697720932
443,bamboo flat,11.7,92.7167,27.930000000000007,79,94,4.61,IN,1697720932
444,paracuru,-3.41,-39.0306,28.54000000000002,63,95,5.97,BR,1697720932
445,conduaga,8.862,117.4893,26.889999999999986,83,33,1.09,PH,1697720932
446,kamyzyak,46.11,48.0736,13.139999999999986,62,0,2.0,RU,1697720932
447,mazeikiai,56.3167,22.3333,5.490000000000009,56,100,2.76,LT,1697720933
448,nelson bay,-32.7167,152.15,17.930000000000007,89,2,2.68,AU,1697720933
449,yelizovo,53.1873,158.3805,7.259999999999991,86,0,3.13,RU,1697720933
450,lospalos,-8.5186,127.0025,21.980000000000018,90,75,2.19,TL,1697720933
451,tadine,-21.55,167.8833,20.110000000000014,73,9,4.2,NC,1697720933
452,labruguiere,43.5386,2.2639,24.560000000000002,66,0,7.72,FR,1697720933
453,cockburn town,21.4612,-71.1419,28.970000000000027,74,13,6.43,TC,1697720933
454,geraldton,-28.7667,114.6,18.379999999999995,88,5,4.63,AU,1697720934
455,samana,19.2056,-69.3369,27.269999999999982,83,40,0.0,DO,1697720934
456,zagora,30.3484,-5.8365,32.77999999999997,14,89,11.86,MA,1697720934
457,sretensk,52.2453,117.7093,-0.8999999999999773,44,50,0.96,RU,1697720934
458,weihai,37.5017,122.1136,16.480000000000018,43,100,7.19,CN,1697720897
459,karratha,-20.7377,116.8463,28.24000000000001,59,0,6.37,AU,1697720934
460,santa elena de uairen,4.6167,-61.1333,24.649999999999977,71,38,1.98,VE,1697720934
461,urangan,-25.3,152.9,21.04000000000002,68,0,6.61,AU,1697720934
462,tikaitnagar,26.95,81.5833,24.05000000000001,43,0,2.19,IN,1697720935
463,verkhnevilyuysk,63.4453,120.3167,-10.990000000000009,92,19,1.79,RU,1697720935
464,fuyu,45.1833,124.8167,4.639999999999986,45,86,1.9,CN,1697720935
465,tres arroyos,-38.3739,-60.2798,16.019999999999982,33,100,5.7,AR,1697720935
466,lorengau,-2.0226,147.2712,27.379999999999995,76,11,1.22,PG,1697720935
467,stettler,52.3168,-112.7186,8.639999999999986,66,9,1.98,CA,1697720935
468,tabou,4.423,-7.3528,27.600000000000023,77,44,4.03,CI,1697720935
469,constitucion,-35.3333,-72.4167,14.980000000000018,67,100,2.3,CL,1697720935
470,sultanah,24.4926,39.5857,37.39999999999998,9,20,4.63,SA,1697720935
471,hun,29.1268,15.9477,34.14999999999998,10,1,3.35,LY,1697720936
472,puerto baquerizo moreno,-0.9,-89.6,23.779999999999973,88,82,5.72,EC,1697720936
473,nar'yan-mar,67.6713,53.087,1.3199999999999932,89,100,4.02,RU,1697720936
474,cumbal,0.9088,-77.7915,10.75,87,75,2.06,CO,1697720936
475,gorodishche,48.8045,44.4744,13.639999999999986,54,0,4.0,RU,1697720936
476,el nido,11.1858,119.3956,28.00999999999999,80,28,2.89,PH,1697720936
477,uruzgan,32.8333,66.0,20.029999999999973,22,1,3.28,AF,1697720936
478,as sulayyil,20.4607,45.5779,35.29000000000002,11,0,4.53,SA,1697720937
479,pierre,44.3683,-100.351,8.079999999999984,88,0,4.63,US,1697720937
480,richards bay,-28.783,32.0377,23.120000000000005,70,60,3.88,ZA,1697720937
481,poplar grove,42.3684,-88.8221,10.800000000000011,97,95,2.29,US,1697720937
482,pankrushikha,53.8319,80.3406,9.389999999999986,60,41,3.69,RU,1697720937
483,isfahan,32.6572,51.6776,18.94999999999999,32,55,5.17,IR,1697720937
484,dihok,36.8695,42.994,22.5,40,95,1.35,IQ,1697720937
485,broken hill,-31.95,141.4333,22.5,21,0,3.47,AU,1697720938
486,afif,23.9065,42.9172,32.48000000000002,10,0,3.53,SA,1697720938
487,namtsy,62.7161,129.6658,-7.050000000000011,82,85,3.64,RU,1697720938
488,uttarkashi,30.7333,78.45,15.420000000000016,70,4,1.82,IN,1697720938
489,santiago,-33.4569,-70.6483,24.339999999999975,47,100,1.03,CL,1697720938
490,omutinskiy,56.4745,67.6709,6.220000000000027,56,9,6.82,RU,1697720938
491,guymon,36.6828,-101.4816,9.149999999999977,66,0,4.12,US,1697720938
492,andkhoy,36.9529,65.1238,24.089999999999975,28,84,3.3,AF,1697720939
493,tshabong,-26.05,22.45,34.47000000000003,11,0,3.46,BW,1697720939
494,chui,-33.6971,-53.4616,17.279999999999973,59,6,5.9,UY,1697720939
495,mammoth lakes,37.6485,-118.9721,0.5500000000000114,60,0,0.0,US,1697720939
496,walvis bay,-22.9575,14.5053,17.980000000000018,69,19,4.74,NA,1697720939
497,sirjan,29.452,55.6814,24.819999999999993,18,20,6.52,IR,1697720939
498,maceio,-9.6658,-35.7353,28.839999999999975,65,75,3.09,BR,1697720939
499,florida ridge,27.5803,-80.3867,24.589999999999975,66,75,2.24,US,1697720939
500,adh dhayd,25.2881,55.8816,32.589999999999975,46,0,6.81,AE,1697720940
501,sala,34.0389,-6.8166,28.279999999999973,53,40,7.2,MA,1697720940
502,grinnell,41.743,-92.7224,11.029999999999973,98,100,1.54,US,1697720940
503,nova vicosa,-17.8919,-39.3719,27.20999999999998,64,91,2.47,BR,1697720940
504,aur,8.1499,171.1687,27.379999999999995,80,100,5.51,MH,1697720940
505,aver-o-mar,41.4078,-8.7812,19.45999999999998,77,75,4.12,PT,1697720940
506,homosassa springs,28.8036,-82.5759,18.269999999999982,85,0,1.54,US,1697720940
507,cannonvale,-20.2833,148.7,22.810000000000002,73,3,5.15,AU,1697720941
508,poronaysk,49.2167,143.1167,6.980000000000018,70,0,4.5,RU,1697720941
509,mogadishu,2.0371,45.3438,28.149999999999977,75,23,5.33,SO,1697720941
510,tralee,52.2704,-9.7026,17.29000000000002,77,75,3.6,IE,1697720941
511,sal rei,16.1833,-22.9167,31.25999999999999,62,40,7.72,CV,1697720941
512,yola,9.2,12.4833,39.079999999999984,21,56,2.49,NG,1697720722
513,klamath falls,42.2249,-121.7817,12.300000000000011,61,0,2.24,US,1697720659
514,mayna,54.1135,47.6231,4.139999999999986,58,100,4.83,RU,1697720941
515,antofagasta,-23.65,-70.4,16.75,63,23,2.18,CL,1697720736
516,skeldon,5.8833,-57.1333,31.399999999999977,57,53,1.65,GY,1697720942
517,ath thawrah,35.8469,38.5443,26.25,40,75,3.86,SY,1697720942
518,bethanie,-26.4833,17.15,36.589999999999975,6,0,3.5,NA,1697720942
519,jutai,-5.1833,-68.9,30.329999999999984,63,97,0.56,BR,1697720942
520,mildura,-34.2,142.15,21.980000000000018,24,85,3.89,AU,1697720942
521,hohhot,40.8106,111.6522,10.100000000000023,33,0,3.21,CN,1697720942
522,cabedelo,-6.9811,-34.8339,30.519999999999982,66,85,5.1,BR,1697720942
523,banda aceh,5.5577,95.3222,26.779999999999973,84,100,1.83,ID,1697720943
524,leava,-14.3,-178.1667,26.19999999999999,81,100,9.18,WF,1697720943
525,phan rang-thap cham,11.5667,108.9833,25.689999999999998,91,93,0.33,VN,1697720943
526,santo antonio,-6.3106,-35.4789,32.14999999999998,43,61,4.75,BR,1697720882
527,midvagur,62.0511,-7.1939,9.610000000000014,76,75,14.4,FO,1697720943
528,kasane,-17.8167,25.15,35.23000000000002,17,7,3.96,BW,1697720943
529,jamai,22.2,78.5833,21.970000000000027,71,94,1.0,IN,1697720780
530,avellaneda,-29.1176,-59.6583,16.55000000000001,87,100,3.79,AR,1697720944
531,nabire,-3.3667,135.4833,25.480000000000018,90,100,1.25,ID,1697720790
532,oltinko'l,40.8011,72.1634,21.589999999999975,23,0,1.54,UZ,1697720944
533,zhosaly,45.4878,64.0781,16.579999999999984,25,100,4.42,KZ,1697720944
534,okeechobee,27.2439,-80.8298,21.25,90,75,2.57,US,1697720944
535,alto araguaia,-17.3147,-53.2153,33.660000000000025,27,21,3.01,BR,1697720944
536,mabamba,-3.5983,30.5019,26.589999999999975,53,75,0.44,TZ,1697720944
537,torpoint,50.3751,-4.1957,17.360000000000014,97,68,4.47,GB,1697720945
538,lashio,22.9333,97.75,18.75,84,6,0.3,MM,1697720896
539,crane,31.3974,-102.3501,14.740000000000009,50,0,2.91,US,1697720945
540,upata,8.0086,-62.3989,29.180000000000007,63,57,1.42,VE,1697720945
541,alexandria,31.2156,29.9553,26.439999999999998,47,6,4.56,EG,1697720838
542,lerwick,60.1545,-1.1494,10.149999999999977,76,98,17.07,GB,1697720945
543,houlton,46.1262,-67.8403,9.379999999999995,87,100,2.57,US,1697720945
544,meadow lakes,61.6247,-149.6011,3.6200000000000045,45,100,5.14,US,1697720946
545,pokaran,26.9167,71.9167,31.649999999999977,30,0,1.11,IN,1697720946
546,jeju city,33.5097,126.5219,20.55000000000001,76,94,3.06,KR,1697720845
547,cartagena,10.3997,-75.5144,28.230000000000018,82,78,3.62,CO,1697720946
548,vernal,40.4555,-109.5287,9.95999999999998,55,0,2.06,US,1697720946
549,hobyo,5.3505,48.5268,29.439999999999998,69,19,4.31,SO,1697720843
550,berezovyy,51.6667,135.7,1.509999999999991,90,51,1.2,RU,1697720946
551,naryn,41.4287,75.9911,9.54000000000002,41,99,1.07,KG,1697720946
552,howard springs,-12.497,131.047,29.100000000000023,68,10,2.12,AU,1697720946
553,conceicao da barra,-18.5933,-39.7322,23.939999999999998,81,100,3.08,BR,1697720947
554,maine soroa,13.2114,12.0241,38.56999999999999,11,96,5.95,NE,1697720947
555,lethem,3.3803,-59.7968,29.939999999999998,61,100,1.39,GY,1697720947
556,ulladulla,-35.35,150.4667,11.689999999999998,89,0,2.65,AU,1697720947
557,kunduz,36.75,68.75,23.529999999999973,29,1,1.38,AF,1697720947
558,wankyi,7.7392,-2.1046,30.939999999999998,62,98,1.76,GH,1697720947
559,taltal,-25.4,-70.4833,19.75999999999999,59,0,1.58,CL,1697720947
560,lamu,-2.2717,40.902,28.410000000000025,70,20,5.26,KE,1697720948
561,alvaraes,-3.2208,-64.8042,28.079999999999984,60,87,0.87,BR,1697720948
562,yambio,4.5721,28.3955,25.569999999999993,85,100,2.39,SS,1697720948
563,coron,11.9986,120.2043,26.560000000000002,86,100,1.63,PH,1697720948
564,vila velha,-20.3297,-40.2925,27.120000000000005,78,40,7.2,BR,1697720947
565,chulym,55.0997,80.9572,8.930000000000007,63,32,4.77,RU,1697720948
566,yoloten,37.2989,62.3597,24.189999999999998,30,0,4.23,TM,1697720948
567,baykal'sk,51.5058,104.1469,5.25,78,5,0.83,RU,1697720948
568,voranava,54.1483,25.3131,5.100000000000023,58,100,2.34,BY,1697720949
569,vredendal,-31.6683,18.5012,29.70999999999998,31,0,9.86,ZA,1697720949
570,shenkursk,62.1091,42.896,4.560000000000002,68,100,1.79,RU,1697720949
571,luebo,-5.35,21.4167,33.5,38,100,1.07,CD,1697720949
572,baissa,7.2333,10.6333,31.149999999999977,65,98,1.77,NG,1697720949
573,el calafate,-50.3408,-72.2768,8.129999999999995,82,37,3.3,AR,1697720949
574,ajdabiya,30.7554,20.2263,31.24000000000001,18,6,2.76,LY,1697720949
575,tuy hoa,13.0833,109.3,25.819999999999993,88,65,0.06,VN,1697720950
576,nuku'alofa,-21.1333,-175.2,22.339999999999975,83,20,6.17,TO,1697720950
577,pimentel,-6.8367,-79.9342,20.310000000000002,83,100,4.63,PE,1697720950
578,kampung tanjung karang,3.4242,101.1849,26.680000000000007,79,80,1.85,MY,1697720896
579,borogontsy,62.6683,131.1683,-8.579999999999984,93,99,3.13,RU,1697720950
580,campofelice di roccella,37.9902,13.8854,34.24000000000001,19,66,4.24,IT,1697720950
581,cuyo,10.8525,121.0086,29.069999999999993,71,22,0.55,PH,1697720950
582,boca suno,-0.7167,-77.1333,24.180000000000007,87,58,0.31,EC,1697720951
583,happy valley-goose bay,53.3168,-60.3315,4.319999999999993,81,40,6.69,CA,1697720772
584,nueva gerona,21.8833,-82.8,26.720000000000027,76,100,7.27,CU,1697720951
585,glendive,47.1053,-104.7125,12.939999999999998,58,0,3.6,US,1697720951
586,ivybridge,50.3904,-3.9191,16.94999999999999,94,48,8.09,GB,1697720951
587,maardu,59.4767,25.025,3.490000000000009,89,100,2.68,EE,1697720951
588,alice springs,-23.7,133.8833,20.899999999999977,11,0,2.06,AU,1697720951
